DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20100217,17-Feb-10,4,Wednesday,Miércoles,Mercredi,17,48,8,February,Febrero,Février,2,1,2010,1,3,2010,2
20100218,18-Feb-10,5,Thursday,Jueves,Jeudi,18,49,8,February,Febrero,Février,2,1,2010,1,3,2010,2
20100219,19-Feb-10,6,Friday,Viernes,Vendredi,19,50,8,February,Febrero,Février,2,1,2010,1,3,2010,2
20100220,20-Feb-10,7,Saturday,Sábado,Samedi,20,51,8,February,Febrero,Février,2,1,2010,1,3,2010,2
20100221,21-Feb-10,1,Sunday,Domingo,Dimanche,21,52,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100222,22-Feb-10,2,Monday,Lunes,Lundi,22,53,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100223,23-Feb-10,3,Tuesday,Martes,Mardi,23,54,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100224,24-Feb-10,4,Wednesday,Miércoles,Mercredi,24,55,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100225,25-Feb-10,5,Thursday,Jueves,Jeudi,25,56,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100226,26-Feb-10,6,Friday,Viernes,Vendredi,26,57,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100227,27-Feb-10,7,Saturday,Sábado,Samedi,27,58,9,February,Febrero,Février,2,1,2010,1,3,2010,2
20100228,28-Feb-10,1,Sunday,Domingo,Dimanche,28,59,10,February,Febrero,Février,2,1,2010,1,3,2010,2
20100301,01-Mar-10,2,Monday,Lunes,Lundi,1,60,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100302,02-Mar-10,3,Tuesday,Martes,Mardi,2,61,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100303,03-Mar-10,4,Wednesday,Miércoles,Mercredi,3,62,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100304,04-Mar-10,5,Thursday,Jueves,Jeudi,4,63,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100305,05-Mar-10,6,Friday,Viernes,Vendredi,5,64,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100306,06-Mar-10,7,Saturday,Sábado,Samedi,6,65,10,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100307,07-Mar-10,1,Sunday,Domingo,Dimanche,7,66,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100308,08-Mar-10,2,Monday,Lunes,Lundi,8,67,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100309,09-Mar-10,3,Tuesday,Martes,Mardi,9,68,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100310,10-Mar-10,4,Wednesday,Miércoles,Mercredi,10,69,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100311,11-Mar-10,5,Thursday,Jueves,Jeudi,11,70,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100312,12-Mar-10,6,Friday,Viernes,Vendredi,12,71,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100313,13-Mar-10,7,Saturday,Sábado,Samedi,13,72,11,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100314,14-Mar-10,1,Sunday,Domingo,Dimanche,14,73,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100315,15-Mar-10,2,Monday,Lunes,Lundi,15,74,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100316,16-Mar-10,3,Tuesday,Martes,Mardi,16,75,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100317,17-Mar-10,4,Wednesday,Miércoles,Mercredi,17,76,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100318,18-Mar-10,5,Thursday,Jueves,Jeudi,18,77,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100319,19-Mar-10,6,Friday,Viernes,Vendredi,19,78,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100320,20-Mar-10,7,Saturday,Sábado,Samedi,20,79,12,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100321,21-Mar-10,1,Sunday,Domingo,Dimanche,21,80,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100322,22-Mar-10,2,Monday,Lunes,Lundi,22,81,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100323,23-Mar-10,3,Tuesday,Martes,Mardi,23,82,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100324,24-Mar-10,4,Wednesday,Miércoles,Mercredi,24,83,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100325,25-Mar-10,5,Thursday,Jueves,Jeudi,25,84,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100326,26-Mar-10,6,Friday,Viernes,Vendredi,26,85,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100327,27-Mar-10,7,Saturday,Sábado,Samedi,27,86,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100328,28-Mar-10,1,Sunday,Domingo,Dimanche,28,87,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100329,29-Mar-10,2,Monday,Lunes,Lundi,29,88,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100330,30-Mar-10,3,Tuesday,Martes,Mardi,30,89,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100331,31-Mar-10,4,Wednesday,Miércoles,Mercredi,31,90,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
20100401,01-Apr-10,5,Thursday,Jueves,Jeudi,1,91,14,April,Abril,Avril,4,2,2010,1,4,2010,2
20100402,02-Apr-10,6,Friday,Viernes,Vendredi,2,92,14,April,Abril,Avril,4,2,2010,1,4,2010,2
20100403,03-Apr-10,7,Saturday,Sábado,Samedi,3,93,14,April,Abril,Avril,4,2,2010,1,4,2010,2
20100404,04-Apr-10,1,Sunday,Domingo,Dimanche,4,94,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100405,05-Apr-10,2,Monday,Lunes,Lundi,5,95,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100406,06-Apr-10,3,Tuesday,Martes,Mardi,6,96,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100407,07-Apr-10,4,Wednesday,Miércoles,Mercredi,7,97,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100408,08-Apr-10,5,Thursday,Jueves,Jeudi,8,98,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100409,09-Apr-10,6,Friday,Viernes,Vendredi,9,99,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100410,10-Apr-10,7,Saturday,Sábado,Samedi,10,100,15,April,Abril,Avril,4,2,2010,1,4,2010,2
20100411,11-Apr-10,1,Sunday,Domingo,Dimanche,11,101,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100412,12-Apr-10,2,Monday,Lunes,Lundi,12,102,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100413,13-Apr-10,3,Tuesday,Martes,Mardi,13,103,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100414,14-Apr-10,4,Wednesday,Miércoles,Mercredi,14,104,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100415,15-Apr-10,5,Thursday,Jueves,Jeudi,15,105,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100416,16-Apr-10,6,Friday,Viernes,Vendredi,16,106,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100417,17-Apr-10,7,Saturday,Sábado,Samedi,17,107,16,April,Abril,Avril,4,2,2010,1,4,2010,2
20100418,18-Apr-10,1,Sunday,Domingo,Dimanche,18,108,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100419,19-Apr-10,2,Monday,Lunes,Lundi,19,109,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100420,20-Apr-10,3,Tuesday,Martes,Mardi,20,110,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100421,21-Apr-10,4,Wednesday,Miércoles,Mercredi,21,111,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100422,22-Apr-10,5,Thursday,Jueves,Jeudi,22,112,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100423,23-Apr-10,6,Friday,Viernes,Vendredi,23,113,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100424,24-Apr-10,7,Saturday,Sábado,Samedi,24,114,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20100425,25-Apr-10,1,Sunday,Domingo,Dimanche,25,115,18,April,Abril,Avril,4,2,2010,1,4,2010,2
20100426,26-Apr-10,2,Monday,Lunes,Lundi,26,116,18,April,Abril,Avril,4,2,2010,1,4,2010,2
20100427,27-Apr-10,3,Tuesday,Martes,Mardi,27,117,18,April,Abril,Avril,4,2,2010,1,4,2010,2
20100428,28-Apr-10,4,Wednesday,Miércoles,Mercredi,28,118,18,April,Abril,Avril,4,2,2010,1,4,2010,2
20100429,29-Apr-10,5,Thursday,Jueves,Jeudi,29,119,18,April,Abril,Avril,4,2,2010,1,4,2010,2
20100430,30-Apr-10,6,Friday,Viernes,Vendredi,30,120,18,April,Abril,Avril,4,2,2010,1,4,2010,2
20100501,01-May-10,7,Saturday,Sábado,Samedi,1,121,18,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100502,02-May-10,1,Sunday,Domingo,Dimanche,2,122,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100503,03-May-10,2,Monday,Lunes,Lundi,3,123,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100504,04-May-10,3,Tuesday,Martes,Mardi,4,124,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100505,05-May-10,4,Wednesday,Miércoles,Mercredi,5,125,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100506,06-May-10,5,Thursday,Jueves,Jeudi,6,126,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100507,07-May-10,6,Friday,Viernes,Vendredi,7,127,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100508,08-May-10,7,Saturday,Sábado,Samedi,8,128,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100509,09-May-10,1,Sunday,Domingo,Dimanche,9,129,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100510,10-May-10,2,Monday,Lunes,Lundi,10,130,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100511,11-May-10,3,Tuesday,Martes,Mardi,11,131,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100512,12-May-10,4,Wednesday,Miércoles,Mercredi,12,132,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100513,13-May-10,5,Thursday,Jueves,Jeudi,13,133,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100514,14-May-10,6,Friday,Viernes,Vendredi,14,134,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100515,15-May-10,7,Saturday,Sábado,Samedi,15,135,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100516,16-May-10,1,Sunday,Domingo,Dimanche,16,136,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100517,17-May-10,2,Monday,Lunes,Lundi,17,137,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100518,18-May-10,3,Tuesday,Martes,Mardi,18,138,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100519,19-May-10,4,Wednesday,Miércoles,Mercredi,19,139,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100520,20-May-10,5,Thursday,Jueves,Jeudi,20,140,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100521,21-May-10,6,Friday,Viernes,Vendredi,21,141,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100522,22-May-10,7,Saturday,Sábado,Samedi,22,142,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100523,23-May-10,1,Sunday,Domingo,Dimanche,23,143,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100524,24-May-10,2,Monday,Lunes,Lundi,24,144,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100525,25-May-10,3,Tuesday,Martes,Mardi,25,145,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100526,26-May-10,4,Wednesday,Miércoles,Mercredi,26,146,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100527,27-May-10,5,Thursday,Jueves,Jeudi,27,147,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100528,28-May-10,6,Friday,Viernes,Vendredi,28,148,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100529,29-May-10,7,Saturday,Sábado,Samedi,29,149,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100530,30-May-10,1,Sunday,Domingo,Dimanche,30,150,23,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100531,31-May-10,2,Monday,Lunes,Lundi,31,151,23,May,Mayo,Mai,5,2,2010,1,4,2010,2
20100601,01-Jun-10,3,Tuesday,Martes,Mardi,1,152,23,June,Junio,Juin,6,2,2010,1,4,2010,2
20100602,02-Jun-10,4,Wednesday,Miércoles,Mercredi,2,153,23,June,Junio,Juin,6,2,2010,1,4,2010,2
20100603,03-Jun-10,5,Thursday,Jueves,Jeudi,3,154,23,June,Junio,Juin,6,2,2010,1,4,2010,2
20100604,04-Jun-10,6,Friday,Viernes,Vendredi,4,155,23,June,Junio,Juin,6,2,2010,1,4,2010,2
20100605,05-Jun-10,7,Saturday,Sábado,Samedi,5,156,23,June,Junio,Juin,6,2,2010,1,4,2010,2
20100606,06-Jun-10,1,Sunday,Domingo,Dimanche,6,157,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100607,07-Jun-10,2,Monday,Lunes,Lundi,7,158,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100608,08-Jun-10,3,Tuesday,Martes,Mardi,8,159,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100609,09-Jun-10,4,Wednesday,Miércoles,Mercredi,9,160,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100610,10-Jun-10,5,Thursday,Jueves,Jeudi,10,161,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100611,11-Jun-10,6,Friday,Viernes,Vendredi,11,162,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100612,12-Jun-10,7,Saturday,Sábado,Samedi,12,163,24,June,Junio,Juin,6,2,2010,1,4,2010,2
20100613,13-Jun-10,1,Sunday,Domingo,Dimanche,13,164,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100614,14-Jun-10,2,Monday,Lunes,Lundi,14,165,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100615,15-Jun-10,3,Tuesday,Martes,Mardi,15,166,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100616,16-Jun-10,4,Wednesday,Miércoles,Mercredi,16,167,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100617,17-Jun-10,5,Thursday,Jueves,Jeudi,17,168,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100618,18-Jun-10,6,Friday,Viernes,Vendredi,18,169,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100619,19-Jun-10,7,Saturday,Sábado,Samedi,19,170,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20100620,20-Jun-10,1,Sunday,Domingo,Dimanche,20,171,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100621,21-Jun-10,2,Monday,Lunes,Lundi,21,172,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100622,22-Jun-10,3,Tuesday,Martes,Mardi,22,173,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100623,23-Jun-10,4,Wednesday,Miércoles,Mercredi,23,174,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100624,24-Jun-10,5,Thursday,Jueves,Jeudi,24,175,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100625,25-Jun-10,6,Friday,Viernes,Vendredi,25,176,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100626,26-Jun-10,7,Saturday,Sábado,Samedi,26,177,26,June,Junio,Juin,6,2,2010,1,4,2010,2
20100627,27-Jun-10,1,Sunday,Domingo,Dimanche,27,178,27,June,Junio,Juin,6,2,2010,1,4,2010,2
20100628,28-Jun-10,2,Monday,Lunes,Lundi,28,179,27,June,Junio,Juin,6,2,2010,1,4,2010,2
20100629,29-Jun-10,3,Tuesday,Martes,Mardi,29,180,27,June,Junio,Juin,6,2,2010,1,4,2010,2
20100630,30-Jun-10,4,Wednesday,Miércoles,Mercredi,30,181,27,June,Junio,Juin,6,2,2010,1,4,2010,2
20100701,01-Jul-10,5,Thursday,Jueves,Jeudi,1,182,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100702,02-Jul-10,6,Friday,Viernes,Vendredi,2,183,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100703,03-Jul-10,7,Saturday,Sábado,Samedi,3,184,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100704,04-Jul-10,1,Sunday,Domingo,Dimanche,4,185,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100705,05-Jul-10,2,Monday,Lunes,Lundi,5,186,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100706,06-Jul-10,3,Tuesday,Martes,Mardi,6,187,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100707,07-Jul-10,4,Wednesday,Miércoles,Mercredi,7,188,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100708,08-Jul-10,5,Thursday,Jueves,Jeudi,8,189,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100709,09-Jul-10,6,Friday,Viernes,Vendredi,9,190,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100710,10-Jul-10,7,Saturday,Sábado,Samedi,10,191,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100711,11-Jul-10,1,Sunday,Domingo,Dimanche,11,192,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100712,12-Jul-10,2,Monday,Lunes,Lundi,12,193,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100713,13-Jul-10,3,Tuesday,Martes,Mardi,13,194,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100714,14-Jul-10,4,Wednesday,Miércoles,Mercredi,14,195,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100715,15-Jul-10,5,Thursday,Jueves,Jeudi,15,196,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100716,16-Jul-10,6,Friday,Viernes,Vendredi,16,197,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100717,17-Jul-10,7,Saturday,Sábado,Samedi,17,198,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100718,18-Jul-10,1,Sunday,Domingo,Dimanche,18,199,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100719,19-Jul-10,2,Monday,Lunes,Lundi,19,200,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100720,20-Jul-10,3,Tuesday,Martes,Mardi,20,201,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100721,21-Jul-10,4,Wednesday,Miércoles,Mercredi,21,202,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100722,22-Jul-10,5,Thursday,Jueves,Jeudi,22,203,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100723,23-Jul-10,6,Friday,Viernes,Vendredi,23,204,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100724,24-Jul-10,7,Saturday,Sábado,Samedi,24,205,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100725,25-Jul-10,1,Sunday,Domingo,Dimanche,25,206,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100726,26-Jul-10,2,Monday,Lunes,Lundi,26,207,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100727,27-Jul-10,3,Tuesday,Martes,Mardi,27,208,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100728,28-Jul-10,4,Wednesday,Miércoles,Mercredi,28,209,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100729,29-Jul-10,5,Thursday,Jueves,Jeudi,29,210,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100730,30-Jul-10,6,Friday,Viernes,Vendredi,30,211,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100731,31-Jul-10,7,Saturday,Sábado,Samedi,31,212,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
20100801,01-Aug-10,1,Sunday,Domingo,Dimanche,1,213,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100802,02-Aug-10,2,Monday,Lunes,Lundi,2,214,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100803,03-Aug-10,3,Tuesday,Martes,Mardi,3,215,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100804,04-Aug-10,4,Wednesday,Miércoles,Mercredi,4,216,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100805,05-Aug-10,5,Thursday,Jueves,Jeudi,5,217,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100806,06-Aug-10,6,Friday,Viernes,Vendredi,6,218,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100807,07-Aug-10,7,Saturday,Sábado,Samedi,7,219,32,August,Agosto,Août,8,3,2010,2,1,2011,1
20100808,08-Aug-10,1,Sunday,Domingo,Dimanche,8,220,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100809,09-Aug-10,2,Monday,Lunes,Lundi,9,221,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100810,10-Aug-10,3,Tuesday,Martes,Mardi,10,222,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100811,11-Aug-10,4,Wednesday,Miércoles,Mercredi,11,223,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100812,12-Aug-10,5,Thursday,Jueves,Jeudi,12,224,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100813,13-Aug-10,6,Friday,Viernes,Vendredi,13,225,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100814,14-Aug-10,7,Saturday,Sábado,Samedi,14,226,33,August,Agosto,Août,8,3,2010,2,1,2011,1
20100815,15-Aug-10,1,Sunday,Domingo,Dimanche,15,227,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100816,16-Aug-10,2,Monday,Lunes,Lundi,16,228,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100817,17-Aug-10,3,Tuesday,Martes,Mardi,17,229,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100818,18-Aug-10,4,Wednesday,Miércoles,Mercredi,18,230,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100819,19-Aug-10,5,Thursday,Jueves,Jeudi,19,231,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100820,20-Aug-10,6,Friday,Viernes,Vendredi,20,232,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100821,21-Aug-10,7,Saturday,Sábado,Samedi,21,233,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20100822,22-Aug-10,1,Sunday,Domingo,Dimanche,22,234,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100823,23-Aug-10,2,Monday,Lunes,Lundi,23,235,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100824,24-Aug-10,3,Tuesday,Martes,Mardi,24,236,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100825,25-Aug-10,4,Wednesday,Miércoles,Mercredi,25,237,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100826,26-Aug-10,5,Thursday,Jueves,Jeudi,26,238,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100827,27-Aug-10,6,Friday,Viernes,Vendredi,27,239,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100828,28-Aug-10,7,Saturday,Sábado,Samedi,28,240,35,August,Agosto,Août,8,3,2010,2,1,2011,1
20100829,29-Aug-10,1,Sunday,Domingo,Dimanche,29,241,36,August,Agosto,Août,8,3,2010,2,1,2011,1
20100830,30-Aug-10,2,Monday,Lunes,Lundi,30,242,36,August,Agosto,Août,8,3,2010,2,1,2011,1
20100831,31-Aug-10,3,Tuesday,Martes,Mardi,31,243,36,August,Agosto,Août,8,3,2010,2,1,2011,1
20100901,01-Sep-10,4,Wednesday,Miércoles,Mercredi,1,244,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100902,02-Sep-10,5,Thursday,Jueves,Jeudi,2,245,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100903,03-Sep-10,6,Friday,Viernes,Vendredi,3,246,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100904,04-Sep-10,7,Saturday,Sábado,Samedi,4,247,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100905,05-Sep-10,1,Sunday,Domingo,Dimanche,5,248,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100906,06-Sep-10,2,Monday,Lunes,Lundi,6,249,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100907,07-Sep-10,3,Tuesday,Martes,Mardi,7,250,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100908,08-Sep-10,4,Wednesday,Miércoles,Mercredi,8,251,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100909,09-Sep-10,5,Thursday,Jueves,Jeudi,9,252,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100910,10-Sep-10,6,Friday,Viernes,Vendredi,10,253,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100911,11-Sep-10,7,Saturday,Sábado,Samedi,11,254,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100912,12-Sep-10,1,Sunday,Domingo,Dimanche,12,255,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100913,13-Sep-10,2,Monday,Lunes,Lundi,13,256,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100914,14-Sep-10,3,Tuesday,Martes,Mardi,14,257,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100915,15-Sep-10,4,Wednesday,Miércoles,Mercredi,15,258,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100916,16-Sep-10,5,Thursday,Jueves,Jeudi,16,259,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100917,17-Sep-10,6,Friday,Viernes,Vendredi,17,260,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100918,18-Sep-10,7,Saturday,Sábado,Samedi,18,261,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100919,19-Sep-10,1,Sunday,Domingo,Dimanche,19,262,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100920,20-Sep-10,2,Monday,Lunes,Lundi,20,263,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100921,21-Sep-10,3,Tuesday,Martes,Mardi,21,264,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100922,22-Sep-10,4,Wednesday,Miércoles,Mercredi,22,265,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100923,23-Sep-10,5,Thursday,Jueves,Jeudi,23,266,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100924,24-Sep-10,6,Friday,Viernes,Vendredi,24,267,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100925,25-Sep-10,7,Saturday,Sábado,Samedi,25,268,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100926,26-Sep-10,1,Sunday,Domingo,Dimanche,26,269,40,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
